4804,7474
9050,41461
714,48918
15857,30890
50607,203741
30890,42652
5444,5535
7911,30469
35214,43541
12418,47981
4230,22745
33845,42784
13030,39637
6939,202194
46489,198435
1299,134521
1680,8958
15658,34634
62235,205087
39295,203449
9034,16004
20940,25542
3267,39598
6539,13937
8400,57207
8928,32034
43100,207008
8426,16080
3330,39555
2603,8560
2874,15782
25233,52161
7385,203107
3267,39186
62387,204254
174,63011
13646,20718
34977,203212
1299,5388
6830,199511
8560,16509
3303,25447
5089,14492
12314,28968
16276,42585
50113,205123
24632,42965
8905,42632
8553,9036
174,24679
9086,58252
33915,200482
8985,43921
553,8763
8897,35180
16302,207202
174,51269
8674,9132
12764,39659
9125,203186
24753,60815
1299,204480
2906,51681
44210,60280
6805,12797
35346,207246
267,7777
6939,42528
5588,35371
6700,204753
20771,204524
6850,8566
1901,10282
8262,31042
12735,29088
6939,41230
12880,49571
49816,198207
20800,57259
553,35244
47586,51607
25232,39704
5588,60529
8218,34970
9145,12936
49063,56364
29535,199060
21219,47195
9049,47822
1126,24586
8468,20857
6775,31510
6775,57463
6707,34984
6661,44334
24638,203657
8437,51184
6830,60364
14061,61955
6724,12859
3292,13237
34594,196622
297,5511
174,11082
20632,48105
8283,20932
6767,21289
16276,204821
2497,17951
12695,204525
48793,202334
3327,8728
12041,31662
3356,12073
5615,8422
6939,204443
13307,48683
8525,8787
15533,42689
43222,57899
5577,9143
50607,201068
6751,13101
6863,8773
34916,42637
41230,48526
1299,16921
6730,25575
16262,202933
12573,12854
49544,198485
1103,15600
25880,31133
20854,24885
5713,30071
174,198040
8928,29617
6619,9701
9695,38107
42,44654
21219,57102
49895,198431
12316,59675
3327,25182
8767,33896
702,2529
8339,13064
2818,29075
31463,201980
8402,15169
174,61194
45572,60632
4230,19064
174,393773
12389,203290
8560,39180
174,22742
5568,25074
3356,59859
34984,206959
6696,12322
8586,21099
2484,42929
8412,34695
12389,205628
19551,47474
50928,197074
15623,34288
3292,5503
4680,23780
1853,10282
25447,25467
15694,197472
1680,41924
10310,32787
25424,202605
8992,21213
12968,34509
3216,202082
8359,203142
20121,28135
20960,204263
5466,25177
6774,50998
6724,50304
31661,39870
22925,36532
197119,206351
5551,5571
20473,48529
271,10764
5435,49618
5410,8218
2588,16279
33891,47869
8732,50790
47764,49281
174,29716
174,26459
6939,57926
16322,56547
13680,19151
6769,35407
29527,37271
16371,24983
174,265503
43399,49684
3303,16079
5526,21132
39701,50928
41566,50928
49895,199503
4787,23954
1273,202052
8100,206416
12859,15542
9121,25594
9145,43821
12389,51477
57380,58067
4589,28859
60764,204354
29562,48918
8551,50629
5089,12306
50450,62047
174,50625
16146,34606
12389,57434
30877,31133
8591,49590
2854,3267
6939,59545
12322,25345
12996,57043
38930,62715
3257,47657
174,206278
5459,199188
13768,39757
21503,205733
2914,4704
8551,41095
3356,19513
5603,34779
12355,13335
8545,198410
47223,199322
1248,21856
8501,15373
5015,23372
15685,28851
5713,21493
1103,43437
5089,31411
262540,264971
34393,197318
683,3857
3261,15732
20920,29287
3216,41733
206403,206403
13202,15645
12111,40495
48294,201219
8359,16237
41541,41541
42549,61091
3356,40028
13194,21156
6661,198095
3356,25042
31142,202562
7782,395401
6730,35040
8717,31369
174,62094
12435,16095
206583,206583
16509,22691
133586,197711
8419,9116
6768,21488
62047,210014
25308,34300
8839,36944
8416,60764
12426,31127
136620,203801
8565,47293
5432,28988
48807,199599
59576,198335
10778,21614
174,53527
5407,12767
12880,43005
8928,31167
43097,209988
15635,18922
12634,25542
31083,42347
6830,59398
5430,47447
8246,33901
3352,13445
32787,35028
8553,35456
25446,41566
8390,41675
174,3347
3327,206414
701,7035
5385,12605
29054,31538
15435,31019
20940,25178
31383,41692
12389,62067
3356,19852
15803,16004
9092,48027
8375,30109
9119,21859
57695,62230
9009,206361
15695,48526
16276,34948
42525,43059
20485,49476
8962,12968
8896,42695
3216,60523
7850,20228
174,39215
42258,43376
5607,42831
5605,43407
6939,47228
13335,20764
41589,50285
29061,41750
8631,13249
553,48284
25182,38915
202897,202897
23342,32359
6939,206934
4004,12552
1200,9150
12929,15659
8560,16559
30910,199757
11537,47862
9132,21073
6695,39090
47708,48767
31484,60165
174,197529
3257,11643
8342,42244
3257,44146
20961,30726
5425,48623
3216,44670
23148,30502
20485,24626
23393,31449
28884,29147
12389,60430
13193,39196
21493,44226
8343,60246
13249,51950
174,16842
24730,39309
8309,63034
1680,44427
15600,35054
3216,3238
44765,48339
13214,57151
20940,62212
20485,42071
34505,39233
42355,42686
31500,48173
5507,15985
4637,16082
8268,203866
13004,25431
42104,44540
8121,8781
43222,201069
42005,203480
22497,51297
13238,24115
2500,4718
43727,50952
29140,50629
43975,57410
16374,202343
50113,200393
10310,14779
44337,59733
51433,200912
286,25182
8047,11090
3291,21155
13193,15422
8560,29438
6939,199226
9063,21385
25459,35028
4513,29668
45014,47622
25478,42597
49375,200083
22652,62840
4648,8781
1299,35548
20950,47266
43843,51220
56515,198231
8368,16034
8928,39567
174,46503
12654,35332
25180,199077
34984,198511
31477,47195
6517,14539
13097,20912
39790,43070
42337,50855
13115,13187
48918,50629
39216,204798
43061,199755
1299,18403
6768,59888
3228,20487
8492,24680
12998,48385
22442,394324
16080,56693
25061,41103
8821,41294
15412,25560
39392,204405
29600,34001
6461,62821
29076,47746
2561,24863
25424,28892
25541,42610
13100,199017
5089,31176
6854,43727
3291,8674
3215,48099
174,32454
15169,15895
766,15488
1126,20495
21461,35548
8426,50696
20912,60822
8308,29314
3330,51184
50173,51805
3177,204393
8881,13246
6830,49142
29305,41319
174,199250
12880,50551
6509,13445
1299,205011
1273,15465
48919,59613
8897,21221
42,36472
20562,31027
1836,41913
16276,34106
9150,39309
1764,39394
29076,57662
51353,199978
22645,26954
21442,31133
1136,3320
34218,39233
12687,47799
12644,64465
6790,12301
8422,9066
16371,39020
42906,48964
50546,60391
47200,59984
8674,19399
174,200134
51263,61337
60252,62269
5466,34004
9146,47959
13285,24587
21385,200561
42337,205894
13285,43323
48712,62047
8764,21385
15704,56697
31449,51555
51819,197078
8928,34659
25239,51897
42910,201178
5418,41552
8075,50763
6775,29226
44337,204254
174,13249
29208,30764
56534,202537
3356,49854
42210,57169
174,20412
20473,38930
15696,51488
3303,198808
8190,12552
2686,6695
3216,44581
196695,203921
12654,13105
3549,59907
8833,24951
39318,47377
9050,60026
6762,6775
6871,49375
12741,16296
12703,42455
3265,21345
8359,39912
5736,6172
2119,6775
2484,50343
6730,28788
34087,49788
49056,201777
6805,29413
8926,51056
1103,8674
3291,6751
3356,201728
28968,42775
13238,29329
13307,42068
33576,48252
30781,41863
12479,24830
3301,25416
8282,31084
3246,29668
3356,19397
21195,197323
20961,34209
12876,31449
29518,200588
34305,48268
3356,6191
174,13446
8455,32934
25394,60461
12552,28878
20804,62258
42682,199010
29535,61955
13127,16298
6695,200187
18739,45062
34315,199101
12741,61289
16243,31283
25180,47163
2856,44089
132335,199330
3292,59807
6772,15716
6067,31625
23148,56665
174,63152
50176,60770
6730,8803
14099,14866
203729,205777
668,4565
12731,15169
29226,41944
29668,42044
39811,62413
12316,36408
13285,54113
6855,42826
3216,51200
21011,44042
42,31529
15988,25160
3292,202892
13189,50989
9848,18306
6453,44427
5607,50304
8966,34106
3302,42818
8801,48590
3856,9002
9002,197610
9924,18177
603,11854
174,32396
12310,49256
5603,28984
3356,26544
22612,30235
3262,8560
6846,50952
5459,8068
5459,20718
15772,41375
24743,44432
1836,30132
35320,62028
30886,209937
5605,9191
1853,13064
8492,47542
9002,49824
29066,57089
13101,16298
9051,47674
12389,49863
3216,8492
5537,198806
20632,202202
202509,204779
21497,59489
15861,21422
8220,47377
2852,15133
174,5069
25454,50952
15925,29208
3356,27419
21219,47235
41622,197066
5612,8737
8449,39160
16150,29468
3313,30722
6661,35028
42695,50597
13285,15395
210203,210203
57480,57480
33873,42416
174,32493
8282,42473
25248,28725
29208,58220
28788,49045
31595,57391
203070,203070
5580,5607
16300,51086
31133,38958
23342,25761
31133,41302
21005,56466
9002,48897
174,43121
21127,31036
8227,24611
45025,48276
42608,56384
3257,3313
33926,41420
31449,44583
49715,50434
6067,13237
12301,33954
8717,31014
31500,44347
6453,16656
4589,41095
13625,29909
1273,57052
16034,16353
6776,29222
34259,48693
6866,199414
12714,47764
20514,21195
8339,41491
9049,57874
22351,30619
29493,59624
20562,41696
15830,34763
28716,201333
31246,35214
13335,25521
8608,21263
174,32002
174,58623
51191,63034
8932,9150
4058,9926
7664,23828
2597,43622
42416,43561
6908,47216
8648,12676
174,50377
5459,13285
5563,28890
4739,22781
8781,14361
20519,48247
13193,33915
39190,59796
15133,20640
20612,31424
3356,24958
5573,35389
174,14078
16030,31216
44557,51299
8631,16143
31611,198240
29119,205575
1257,28878
9002,24739
8778,24744
7538,9505
8359,197461
19084,43211
31449,39318
43489,48287
6656,25061
5430,8687
12874,47875
3356,49043
31500,133229
6730,204095
3209,22212
12374,198818
6461,6830
8681,49375
13030,15933
13069,31005
35297,47764
58058,202726
24632,60504
3249,13194
31400,47215
5541,35818
3356,49135
12041,44395
25081,31449
26415,205590
8235,33845
3356,21217
3356,20473
20959,34699
42555,56389
8422,9145
6453,393676
8928,200894
174,17216
8631,205312
1241,6777
6728,8683
24642,30781
9002,20811
60815,60815
2856,205006
199246,201494
3356,20766
1221,4794
39434,56634
12956,59675
6939,15600
30781,199524
8492,12790
12754,42314
5503,9145
34594,38955
15169,31252
34868,39792
1680,49456
35829,54145
5413,39757
702,29460
4513,10848
16298,25074
6775,34934
15895,31484
44901,205239
9002,201193
44444,199071
3216,9066
21219,48957
3356,6527
15498,31529
5459,29676
702,6725
5407,35592
50710,204152
9208,33864
43571,43892
12310,44983
32934,34977
29305,57524
39102,39598
29076,56340
46786,50935
49594,197283
8426,30129
5580,44953
16509,48943
2856,29016
34863,36944
3356,20115
6790,12589
41440,51612
41843,50580
6822,41417
8866,50506
9038,205579
376,22652
6777,15830
3491,8068
6762,21396
12741,44714
11608,11922
6774,15533
174,60412
12573,20562
20647,200770
174,11900
5387,30797
20504,35782
5400,31529
34763,42184
5577,8368
41440,44296
174,44791
5607,47474
3356,35544
3249,198966
3223,5413
174,32708
174,6849
3216,48995
21478,31283
8447,13054
6939,200283
204294,204294
15687,29100
12586,198461
4788,12859
28968,50142
8778,35419
3255,25498
21013,32787
31484,196678
41625,51178
12531,59675
3291,8472
34977,206930
4725,38715
3340,6790
34087,394354
6775,41666
42632,50212
803,46920
43557,206157
6939,47192
43911,206506
8068,21320
9145,196932
5507,20845
6858,31484
9009,34347
702,131306
1241,29241
12480,12897
12406,48743
27822,29527
13237,44307
3356,13768
12691,12800
15772,28994
44894,44997
8445,38955
20634,34146
25291,35366
42,34863
12597,200528
3356,56595
16080,25593
3216,35104
174,35574
12859,32787
20953,25596
16111,24889
8657,29467
31133,62378
11563,16819
1680,61365
31127,44185
6707,6755
8455,16097
13037,25180
8422,8492
8721,12978
5384,209995
9189,28731
29006,57315
8346,30985
19151,43531
20485,35389
8553,42689
3856,5577
26415,39301
13105,30833
6717,30740
803,393607
20504,30740
13094,41794
33885,35742
9121,201032
35320,41692
3255,16038
14549,23148
43965,49666
1299,15743
8631,51147
20751,48943
49729,57724
43994,200688
44600,197531
202409,396303
57976,63034
6539,12050
1299,206974
38040,206264
2529,27257
21327,30900
6327,31042
41631,56842
8732,41535
31143,35647
202672,207097
24841,25459
852,13911
20940,31400
43260,201178
28716,48667
174,50534
8560,15933
24785,42161
8473,197771
39878,50782
6659,6695
20485,30855
174,4004
3308,43220
13127,25295
6667,41690
9049,52207
24626,57250
8529,210297
21214,44327
8246,8289
6762,29449
5631,31715
31708,34245
48850,59607
6735,15600
3257,197064
1755,8503
5577,21336
5645,14116
12574,31529
15493,41332
58254,197486
8386,43331
1836,49685
8928,25145
8246,16167
8657,44066
6739,199930
8586,9153
2602,44818
8607,21099
12337,60955
39102,43690
8391,47195
6911,9191
15694,197586
202548,207141
112,12859
8468,13237
8472,21385
2529,20634
16245,25384
21135,49458
2110,34245
1257,62183
3356,29454
2818,16353
43754,206596
25061,28986
8394,12996
12552,51929
15659,35157
20485,42368
24724,42739
5390,22452
41898,197271
12788,12883
35320,42088
5503,47480
8881,50216
786,37282
57902,198111
8767,48918
3356,20382
9050,41953
1764,9119
8368,12634
9033,24989
8821,34288
43668,59675
12741,196855
34106,41095
5580,49453
3160,205857
786,18106
32787,205505
5459,8553
6461,26548
3356,46435
28717,206079
174,22188
35432,198336
3216,201147
9132,35208
3269,9137
3313,6734
8622,21345
29152,44141
6775,25563
36143,36815
39640,39640
38930,50018
9119,135158
6854,30960
9919,17809
6853,8224
15576,41326
6407,10996
5585,61102
3602,31216
21360,60517
6730,201481
15635,34010
15169,61374
8220,8468
51968,59925
31472,56595
39912,50720
56595,206078
6762,205732
9153,16353
6830,47660
5580,64520
52,1852
47474,64054
29838,62512
8764,35407
15598,29134
3356,10242
16509,32563
174,53409
5602,29127
62081,204880
25086,50011
174,54504
21478,31449
15806,39122
12902,24753
786,34245
24785,61200
5580,6661
3210,30890
9049,43782
4436,6730
28968,42754
34602,41095
13213,32787
34934,201493
15773,19151
8559,20704
21021,47195
42,59865
20562,205755
30764,199722
16154,199438
13037,16082
6886,199025
8256,29232
198126,198435
16298,59865
9033,60294
24988,50591
5419,20976
34984,47134
47742,51076
5588,205708
5409,20640
3257,24750
577,15348
42244,61424
6517,11608
50685,199102
56404,59613
21299,48716
42536,42633
12654,15925
8928,43957
6661,8586
8871,33898
174,12614
6779,29208
5606,31083
9381,59630
5605,33843
6717,6777
16101,30781
65500,203931
8795,31534
21341,42337
8075,50952
28886,201611
9121,39356
41798,60299
3352,42435
50300,57099
31133,43278
12565,13037
12435,28758
24867,34401
6673,8492
12600,39905
202392,206426
8447,20875
9002,21109
20860,31133
16097,21385
12290,29054
13335,47196
174,7849
8868,16322
41704,47822
15494,16246
38322,198723
60897,201086
4230,10630
2854,8537
8222,8319
20144,47200
7018,27246
196925,196961
8359,20940
8410,31738
20953,39309
702,9160
1273,24835
12337,20562
30851,59990
21232,48885
2854,200725
34763,39757
29076,44923
21011,50808
13238,50817
3356,15895
12389,15880
12302,39342
16131,20495
21057,51007
39923,50156
5669,12306
3356,22954
15738,25071
20960,42796
24688,29067
31042,41507
12767,43708
174,200331
8897,34968
8319,8674
9009,35028
13301,28917
3356,11753
20718,42689
2818,21371
8888,15930
35516,42516
2119,31133
8492,9063
25351,41572
55073,62589
20940,43341
3215,29264
25394,57089
12301,21334
8928,35054
24626,50596
42,6682
6079,10653
8468,16166
44402,50173
1836,39309
39326,49441
12959,15772
3291,8469
8614,35291
22548,31529
8218,34752
20751,34347
15435,42755
31246,43413
8943,50300
4618,9715
35320,49125
8953,34184
34714,39012
6327,44654
12849,199391
49821,57964
174,9116
1140,8897
20976,24974
577,4134
20940,34863
16019,24971
1273,6899
174,22994
8265,12835
31449,39583
44444,197692
3291,29587
35189,35217
24785,52186
13249,39762
47232,48474
5588,15933
20912,42463
6453,34913
34263,57359
25232,31597
3262,15598
47764,51286
3209,9119
5388,35028
3215,43105
6939,202791
13237,197915
6083,13101
43350,60117
20910,52048
15743,21473
6830,41646
25074,29438
24851,57315
9002,41018
20502,29405
9050,57126
9044,202424
174,49367
8997,25032
174,63199
21030,61400
174,203121
9202,48656
6777,8400
25462,44969
8075,31025
42337,201830
6805,34997
16276,24992
3257,8763
6734,47646
8546,8838
15576,201134
6775,25152
3356,4230
35199,198014
5466,6775
9198,60299
174,35027
1140,8468
1680,196828
2595,8565
31210,43380
8426,34948
5607,21046
205446,205590
2119,39651
14413,23089
3262,20815
8220,41700
42607,42607
33873,35205
39045,49108
2486,51354
31133,31260
8928,34788
51495,204579
5607,31532
31451,205593
15377,23393
12715,199312
15844,35749
5463,5577
44980,50191
61400,202484
12695,62033
42058,196826
5580,25220
12735,31153
8649,43387
3303,200417
3209,3327
3356,203507
5422,31085
8786,13646
17947,17951
12496,34270
8359,12390
7674,17506
43267,48223
3320,49366
206479,206499
5390,20953
2529,29415
3356,196870
174,63174
8657,206264
29134,30764
3356,10858
22691,47523
5413,47669
6939,57909
4807,7469
3261,50927
20764,34879
5413,6667
7342,8899
29140,36944
8400,12713
2518,7515
174,8224
5430,45102
8271,13250
8342,8551
20485,34804
198435,199575
15133,206264
197068,201910
8402,8904
2895,12654
3356,57739
2199,48252
31252,39737
25459,39326
20704,35369
44775,51990
3216,59406
3216,28712
3292,49930
7474,7570
31242,199279
1273,3356
9051,60372
35805,200883
8245,20920
50671,57056
9002,50012
8426,30781
31142,44146
3327,24940
6735,8422
6738,196689
8455,12713
197336,199075
5588,25459
8708,31510
36408,41913
3255,35649
3491,6079
3223,43531
15635,16353
15493,60287
13101,60517
59395,203452
39326,41683
24751,29432
2686,12338
31272,61384
35280,57063
-60532,60532
12312,20495
60276,198187
5413,25180
9141,13030
3856,9063
6849,35320
174,210309
30890,39792
6939,43709
6447,13004
31287,49738
48850,199510
16150,48116
43852,203273
6661,29462
44243,49666
6775,36944
31042,32787
54994,206264
702,34483
31549,31549
16097,43353
6730,16339
20718,29119
8657,47297
3249,42012
5462,196990
205422,205422
1136,8553
33843,34655
2818,25160
30844,47872
3291,8210
8220,12833
8331,50126
29222,41495
50443,60430
12552,39309
3216,198069
25530,57290
20804,42064
2914,61226
12401,60517
13002,34757
702,35049
28685,34486
42555,205808
9189,42708
3303,32098
15598,196621
29053,198523
47200,199298
39156,50384
8545,20485
15589,201474
12348,42708
8339,16195
8560,9044
45045,204076
25308,34139
8632,12008
3262,6453
5416,5666
9009,20562
8492,42137
31272,50952
6730,59507
8631,51674
2110,5459
15598,204591
40526,60978
17676,63399
20877,35468
6876,25503
8222,12676
25085,25229
44889,57457
49320,61121
33077,50316
3161,25036
8220,15939
8455,12615
6453,39053
3246,49419
5631,8928
29140,34758
174,56456
35298,39735
58224,206596
12552,31507
9002,50596
13184,47195
28878,39704
39637,197372
702,16289
8708,20929
50085,50928
28750,49223
174,32650
31495,210224
43833,210121
702,6887
24896,198828
29119,35394
174,8728
30890,42568
48223,56534
5507,50031
8591,35369
6280,10996
8402,199549
5612,9264
43494,43612
39442,43801
9191,12621
15589,21444
20521,204732
13101,31500
44788,50384
24940,42708
21480,31133
13237,209888
33927,62206
14259,52460
8608,20495
52195,203408
48159,49697
13157,45012
35166,202337
43999,48503
6730,25459
6731,199314
2818,5607
2603,28917
3216,47807
16298,40627
12741,50599
2856,9002
21156,61100
9038,48237
20764,50453
2119,49854
29404,47228
8330,29054
42410,42431
12570,197798
62251,198610
137490,206499
5617,51079
3356,42555
8553,42004
12479,49851
29684,39386
15169,39904
20278,42214
24896,29475
5611,8607
174,21591
6828,8342
21127,28884
12713,35028
34086,43252
20634,59414
16338,42386
9132,34009
20799,201903
12296,15924
31133,44027
16097,28878
6894,56464
26162,262790
2119,29695
8657,51752
61400,205210
5089,20965
12902,34968
6788,51498
34555,44654
33843,41692
16509,29644
2856,6067
14866,62962
34984,201758
32934,39702
50384,50538
112,16019
33811,41692
21127,49293
12453,12971
174,50115
3356,32342
174,200062
3320,42562
12414,13030
31449,197426
39011,52159
8121,8560
3257,28329
7018,41552
6805,44684
3356,15169
9033,12355
6667,41913
15670,29208
28974,50772
29260,30071
12824,30726
174,16066
12874,196753
49666,60786
5410,39792
31621,44896
60042,209873
6736,200384
25144,199051
3786,8220
12621,25492
2857,8708
34245,47622
25459,34419
6774,20717
6453,16509
15765,29695
15169,58146
702,31399
6830,16147
8674,35366
8773,15682
42760,59761
250,16150
8220,20836
32244,394337
25074,47377
5435,29121
20640,24642
5400,28879
8553,20712
31691,34984
25405,52040
2497,8220
5430,13039
20877,35002
3216,35294
8218,15826
12552,21219
174,62715
41398,42644
9009,206246
2110,31216
13124,35654
5400,29405
702,9043
613,36992
6939,205315
13030,15598
20507,20562
2834,25473
12350,19151
35393,62018
28717,42236
29577,48159
21320,29630
34554,49867
5466,13037
21444,28943
6866,24814
3216,52096
31019,31400
12327,35297
19429,264648
8928,34513
3320,49639
3356,12392
2119,5394
29226,51309
8263,13082
25180,34253
5430,35028
8586,25310
2856,5580
20773,44654
57487,202933
8859,44788
3223,205275
28788,34106
199599,202768
4788,8966
20485,199599
29243,29422
48845,51875
6830,16150
20733,24703
8681,41230
3421,60120
2686,8821
2586,39823
44356,49487
3292,6730
25152,31122
48850,199846
43994,60299
9049,62444
43087,49953
6453,12956
5466,31459
6851,24589
1299,2107
2116,21195
6453,40009
8551,61157
60035,60036
24940,49544
1257,25217
199599,204315
24482,47523
12333,31424
21155,41420
5511,7270
7788,10996
21191,44572
23473,44654
8899,9145
5390,8560
34241,43085
24167,31383
57853,62139
25863,30512
8075,31042
174,14469
15570,31943
25291,210070
15962,56800
45052,136620
2110,3291
12874,196749
15759,34671
12189,50056
29686,42366
15645,198925
8339,13046
21277,204249
29632,44600
60304,202821
44217,59675
12654,13041
6663,39632
44945,47116
1273,13193
3300,4648
50606,197408
30981,57417
12021,15290
47987,205089
6775,11666
2119,48173
3257,12874
31529,34171
6667,35028
13445,16082
1299,204061
4651,48200
41313,199871
12046,15892
701,23009
6939,30887
8866,56539
174,11036
41820,42641
12693,41692
6939,35505
6908,39630
35714,41737
35019,39273
5612,29131
8368,30740
4589,34224
61138,203661
5410,205156
5419,5669
6730,20773
49685,196752
174,14006
13127,58083
2818,64049
16276,51603
8897,39792
9002,24482
8319,42473
19750,32934
8218,12727
28717,62113
39360,49106
32934,34790
11992,13645
29076,57918
8553,43531
44007,50084
16298,38082
20634,29208
25234,47727
3216,210284
8881,34296
1267,21454
6697,202387
12668,25478
6730,44346
35325,35325
20976,34270
8220,36351
12971,59890
9191,34332
3320,35548
31549,61248
29691,64462
57878,202365
8374,198495
16276,29404
16300,200945
12989,62499
8426,16206
5603,29273
35320,47542
8555,29324
21149,47799
57344,59851
25159,60720
39442,51032
5541,39107
8966,30870
8359,28685
25184,39501
6881,58239
15600,31025
8736,16004
12513,12621
2119,50266
21414,31500
31449,63399
12552,198407
43317,50952
25160,31019
44436,60360
3356,393828
4230,7195
20640,39637
6762,50877
5617,39085
8473,30880
680,20686
29535,196730
4058,7581
21371,48077
15133,50629
8999,31235
32787,49605
15576,15600
51752,200130
8732,206603
9085,41092
13285,50056
6695,15805
31210,34700
31484,43022
5588,47869
38915,51185
53236,267086
6775,8821
15169,34758
24841,29396
21263,200753
3301,197784
8422,62204
7752,11404
20704,35609
6830,15935
3340,24822
45629,49544
33883,42306
174,15933
2914,34119
19151,35320
2854,8377
16509,43541
9145,47447
6762,29632
8469,10310
2683,3235
34695,51025
12476,197818
1299,206440
28917,43896
22291,46479
2486,34019
24748,35063
3223,41913
6539,18563
6700,44301
58006,201734
8395,8491
44971,51551
174,557
28929,29668
34190,39071
3209,15456
44160,203903
29119,58345
35805,48393
6775,29562
25106,199102
8565,29159
43754,48286
15169,48166
2588,59993
31242,206417
8758,39040
42775,50717
25478,47258
174,394449
37482,37525
5610,56442
25478,56462
47605,52056
28716,207145
9208,31669
9119,49808
5537,61293
14244,19988
5466,24905
9049,49813
9191,30890
30844,37184
13173,204649
42708,202395
60143,201263
2108,12637
29169,35655
41572,201577
2110,50813
9050,60020
39891,201771
3329,6507
24739,25185
174,31591
12820,31261
24889,49237
29670,35675
29208,39392
24989,57089
15542,49562
5588,13122
48850,198458
1759,204002
5580,15766
196943,196952
29028,198485
3676,15290
15672,31449
7902,8359
8708,29119
12301,51120
39392,197307
6830,60993
8708,43927
197328,205399
15542,16243
5459,44684
683,8175
12389,29049
31200,42403
20495,21221
12453,20751
6854,42038
8781,35456
2470,21351
8386,25145
197680,202962
8838,16353
29606,44654
25073,45054
3356,56530
4809,45652
1299,207181
34878,34878
3216,202760
5413,20473
42,1120
1299,47169
20504,39257
8200,197556
5607,31122
5606,42294
1767,15290
8560,12578
25279,57344
15169,42291
50792,201864
50084,206535
21409,29467
56983,62047
8404,29296
2594,39636
35655,43100
13307,15683
4436,54460
6735,8897
15879,202315
50304,203629
3333,197000
13204,34984
45004,49359
5607,51945
3327,24589
28877,29301
12570,39817
2110,42227
22822,25180
9049,200537
3269,35110
333,5058
3356,11183
3216,57883
8767,8823
6461,201779
8319,25560
3292,5551
34305,51646
112,17185
25227,48755
57596,200887
112,33883
29158,57089
31449,50404
28840,28947
16298,49405
3257,44196
8342,199922
39188,41798
12989,50857
3330,28889
20504,31576
13037,30844
6731,48788
2854,25478
16010,21214
6939,43531
44684,62955
21099,21345
8359,34177
1764,196697
31715,35591
6775,22300
4637,8426
206123,210076
15133,15598
3261,57005
49605,60772
9116,15976
13127,41420
6667,197692
5462,42436
5524,15435
15587,30793
29694,31287
6778,34431
3786,6939
12969,204588
15830,57413
30740,44684
6805,8764
25575,31543
2044,12076
8587,8897
1267,24749
28717,42553
42896,58000
47869,61351
6327,24940
8220,8447
35179,38944
12611,57115
39737,57934
8297,16197
34527,39792
5578,15962
42,47215
9002,202023
8804,197729
29278,34655
54825,205602
20515,25228
5459,51918
6762,38742
16322,39501
45352,61955
24785,57088
15830,61215
174,19332
15427,24953
3356,17022
3303,60924
50606,203594
8358,20882
34863,51706
31117,39455
12705,48080
1836,13049
28909,35428
2860,5459
8218,13008
9198,20578
5060,52053
5392,21444
21127,43314
4589,29152
35223,50837
43690,47333
6730,44398
5603,198252
39266,197453
9070,202737
34555,41811
12714,16509
4739,6805
5577,8551
49666,57454
1764,3257
6755,47123
8220,39386
24940,49808
9116,199391
12676,21385
6908,39326
1221,3786
47970,205391
2914,4544
6717,16509
48648,56835
34557,43197
44511,200781
3216,43199
12923,20694
8726,196693
174,57638
21054,32787
20804,41335
3356,23345
5462,16276
1299,32980
8608,39591
34555,39202
3320,25157
15290,18563
16044,34251
13285,57344
2119,39090
6730,44654
9121,201021
8068,13646
1299,40861
14127,15830
3291,20686
20799,35575
35297,56673
7922,15072
20940,42184
21300,48242
8529,31449
6939,48610
24589,207066
1299,40630
10310,12076
174,26405
5459,37282
16097,29075
43541,50953
29535,203475
10133,18048
8838,29055
6695,45204
31261,56829
8896,44654
12076,202459
6663,59480
49666,60631
50113,200496
57976,60501
8787,15498
1103,12989
29119,43988
20912,41497
4589,21385
6854,48719
8657,262254
29518,204087
7922,63057
31042,48362
3303,201586
16509,198385
10429,28151
3320,44450
5466,29636
6700,31042
3549,46851
3333,12399
174,32770
25003,43937
8492,29611
20562,29527
2914,15412
6799,201374
2914,60242
25478,48092
8315,31449
33616,396287
8674,13101
16265,20640
20539,41967
49497,200432
6663,200899
24758,43661
5511,48432
12301,35792
6568,27722
20940,31529
8918,29208
48464,50777
7506,10026
20915,21356
2119,6659
5563,59559
7018,9919
8387,25467
30134,197815
3356,31883
13249,42655
12552,29009
29226,44964
5605,30890
44682,49252
3352,200064
174,60780
33873,41039
28884,202999
16210,30781
200774,205961
174,58073
3216,43303
12898,49609
2819,15614
20632,39710
25152,31042
21414,35718
15830,35366
8508,39869
5459,199481
9381,31449
9092,30781
4230,27682
15133,31059
6730,33873
19679,20676
6739,198968
174,63433
30870,200130
286,44765
174,12179
6805,15435
8305,47656
15830,34245
6739,209984
8586,21073
8262,200450
2121,34307
12357,198731
3255,196975
20555,29535
174,196839
174,30216
8422,34270
19429,27941
33894,48858
12578,200171
12414,24646
5606,33839
29034,43266
13237,20940
3356,22711
174,206548
33915,199937
51088,56372
3356,4589
30833,31449
174,11990
174,3933
42269,57359
174,1434
16347,48528
42049,42459
29119,48427
42673,206953
15645,35365
10310,30781
34369,56703
3856,43142
2857,39257
1299,16037
34006,51243
34019,201107
12741,34402
9002,42002
42832,196730
34836,48889
48176,61263
2819,29583
44515,57508
8439,13227
11537,16430
15169,38987
1200,29263
714,203416
3301,35742
15595,28907
3356,201369
21021,60279
13127,16150
50673,201560
42,59675
